date,storage,id
2012-09-04 00:00:00,56.0,18
2012-10-23 00:00:00,50.0,18
2012-11-27 00:00:00,55.0,18
1991-01-22 00:00:00,53.0,18
1991-05-21 00:00:00,52.0,18
1991-09-24 00:00:00,56.0,18
1991-10-15 00:00:00,54.0,18
1991-11-26 00:00:00,53.0,18
1991-12-10 00:00:00,54.0,18
1991-12-31 00:00:00,55.0,18
1992-02-18 00:00:00,56.0,18
1992-04-14 00:00:00,52.0,18
2013-09-24 00:00:00,52.0,18
2013-10-08 00:00:00,54.0,18
2013-10-29 00:00:00,51.0,18
2014-02-04 00:00:00,55.0,18
2014-04-22 00:00:00,52.0,18
2014-07-01 00:00:00,49.0,18
2014-07-29 00:00:00,53.0,18
2014-10-07 00:00:00,51.0,18
1992-05-12 00:00:00,55.0,18
1992-11-17 00:00:00,53.0,18
1993-06-29 00:00:00,46.0,18
1993-08-31 00:00:00,43.0,18
2015-06-16 00:00:00,54.0,18
2015-11-10 00:00:00,53.0,18
2016-04-12 00:00:00,48.0,18
1994-09-27 00:00:00,53.0,18
1995-01-10 00:00:00,43.0,18
1995-02-28 00:00:00,50.0,18
2017-05-30 00:00:00,54.0,18
2017-08-01 00:00:00,50.0,18
1995-04-11 00:00:00,55.0,18
1995-04-18 00:00:00,51.0,18
1995-10-24 00:00:00,47.0,18
1996-02-20 00:00:00,56.0,18
2018-01-09 00:00:00,50.0,18
2018-09-11 00:00:00,52.0,18
2019-02-19 00:00:00,51.0,18
1996-10-08 00:00:00,52.0,18
1996-12-03 00:00:00,44.0,18
1997-04-15 00:00:00,53.0,18
1997-07-22 00:00:00,53.0,18
1997-09-02 00:00:00,54.0,18
1997-09-09 00:00:00,49.0,18
1997-11-04 00:00:00,55.0,18
1997-12-09 00:00:00,52.0,18
2019-06-18 00:00:00,52.0,18
2019-07-23 00:00:00,55.0,18
2019-11-05 00:00:00,53.0,18
2020-01-14 00:00:00,48.0,18
2020-05-19 00:00:00,50.0,18
1998-04-28 00:00:00,52.0,18
1998-09-08 00:00:00,55.0,18
1998-09-22 00:00:00,49.0,18
1999-01-26 00:00:00,56.0,18
1999-02-02 00:00:00,56.0,18
1999-04-27 00:00:00,51.0,18
2021-01-26 00:00:00,51.0,18
2021-04-06 00:00:00,49.0,18
1999-09-21 00:00:00,57.0,18
1999-11-09 00:00:00,53.0,18
1999-12-07 00:00:00,55.0,18
2000-02-01 00:00:00,54.0,18
2000-07-25 00:00:00,54.0,18
2000-08-22 00:00:00,54.0,18
2022-09-06 00:00:00,51.0,18
2022-09-27 00:00:00,53.0,18
2023-01-31 00:00:00,50.0,18
2023-02-21 00:00:00,49.0,18
2000-12-26 00:00:00,56.0,18
2001-02-06 00:00:00,54.0,18
2001-08-28 00:00:00,57.0,18
2002-02-12 00:00:00,53.0,18
2024-06-04 00:00:00,47.0,18
2024-08-13 00:00:00,50.0,18
2024-09-03 00:00:00,53.0,18
2002-08-06 00:00:00,52.0,18
2002-12-24 00:00:00,52.0,18
2003-02-25 00:00:00,52.0,18
2003-06-17 00:00:00,53.0,18
2003-09-23 00:00:00,54.0,18
2004-04-27 00:00:00,54.0,18
2004-05-18 00:00:00,53.0,18
2004-10-19 00:00:00,54.0,18
2004-12-14 00:00:00,53.0,18
2005-06-07 00:00:00,53.0,18
2006-04-11 00:00:00,51.0,18
2006-04-18 00:00:00,51.0,18
2006-05-02 00:00:00,54.0,18
2006-07-18 00:00:00,53.0,18
2007-03-13 00:00:00,53.0,18
2007-04-17 00:00:00,52.0,18
2008-01-01 00:00:00,53.0,18
2008-01-22 00:00:00,51.0,18
2008-12-02 00:00:00,54.0,18
2009-05-05 00:00:00,55.0,18
2009-06-02 00:00:00,51.0,18
1988-04-26 00:00:00,51.0,18
1989-05-23 00:00:00,54.0,18
2009-06-09 00:00:00,52.0,18
2009-07-28 00:00:00,53.0,18
2009-08-04 00:00:00,52.0,18
2009-10-13 00:00:00,55.0,18
2010-03-09 00:00:00,56.0,18
2010-05-25 00:00:00,50.0,18
1989-08-29 00:00:00,53.0,18
1989-12-19 00:00:00,56.0,18
1990-02-06 00:00:00,56.0,18
2010-11-30 00:00:00,55.0,18
2011-06-28 00:00:00,42.0,18
2011-12-06 00:00:00,55.0,18
2011-12-20 00:00:00,54.0,18
2023-09-05 00:00:00,20.0,19
2024-01-09 00:00:00,29.0,19
2024-01-23 00:00:00,30.0,19
2024-03-26 00:00:00,34.0,19
2024-04-09 00:00:00,39.0,19
2024-09-24 00:00:00,16.0,19
2001-11-20 00:00:00,4.0,19
2002-01-15 00:00:00,7.0,19
2002-05-07 00:00:00,11.0,19
2002-06-18 00:00:00,15.0,19
2002-12-31 00:00:00,37.0,19
2003-03-04 00:00:00,37.0,19
2003-07-01 00:00:00,32.0,19
2003-10-21 00:00:00,29.0,19
2004-03-30 00:00:00,5.0,19
2004-08-03 00:00:00,6.0,19
2004-08-17 00:00:00,6.0,19
2004-10-26 00:00:00,14.0,19
2004-11-23 00:00:00,14.0,19
2005-06-07 00:00:00,25.0,19
2005-06-21 00:00:00,29.0,19
2006-06-27 00:00:00,26.0,19
2006-10-31 00:00:00,35.0,19
2007-02-20 00:00:00,38.0,19
2007-08-28 00:00:00,17.0,19
2007-10-09 00:00:00,8.0,19
2008-04-29 00:00:00,26.0,19
2008-05-06 00:00:00,25.0,19
2008-05-13 00:00:00,23.0,19
2008-09-09 00:00:00,14.0,19
2008-11-11 00:00:00,10.0,19
1988-01-12 00:00:00,0.0,19
2009-05-26 00:00:00,36.0,19
2010-06-15 00:00:00,31.0,19
1988-07-19 00:00:00,0.0,19
1988-09-06 00:00:00,0.0,19
1988-11-29 00:00:00,0.0,19
1989-02-28 00:00:00,0.0,19
2011-05-10 00:00:00,31.0,19
2011-06-14 00:00:00,31.0,19
2011-10-25 00:00:00,25.0,19
1990-03-13 00:00:00,0.0,19
1990-07-24 00:00:00,0.0,19
1990-08-21 00:00:00,0.0,19
1990-09-18 00:00:00,0.0,19
1991-01-01 00:00:00,0.0,19
1991-03-19 00:00:00,0.0,19
1991-04-09 00:00:00,0.0,19
1991-04-16 00:00:00,0.0,19
2012-03-20 00:00:00,17.0,19
2012-07-24 00:00:00,19.0,19
1991-06-04 00:00:00,0.0,19
1992-09-29 00:00:00,0.0,19
2013-07-23 00:00:00,29.0,19
2014-03-18 00:00:00,34.0,19
2014-07-01 00:00:00,23.0,19
2014-09-02 00:00:00,23.0,19
1993-06-01 00:00:00,0.0,19
1993-07-13 00:00:00,0.0,19
1993-12-07 00:00:00,0.0,19
1993-12-14 00:00:00,0.0,19
1994-04-12 00:00:00,0.0,19
2015-01-06 00:00:00,32.0,19
2015-07-21 00:00:00,12.0,19
2015-09-01 00:00:00,13.0,19
2015-11-03 00:00:00,19.0,19
2016-02-02 00:00:00,37.0,19
1995-01-31 00:00:00,0.0,19
1995-03-28 00:00:00,0.0,19
2017-02-07 00:00:00,15.0,19
2017-03-21 00:00:00,22.0,19
1996-03-12 00:00:00,0.0,19
1996-04-16 00:00:00,0.0,19
1996-06-11 00:00:00,0.0,19
1996-06-25 00:00:00,0.0,19
1996-07-02 00:00:00,0.0,19
1996-09-03 00:00:00,0.0,19
1996-12-03 00:00:00,0.0,19
1997-03-04 00:00:00,0.0,19
2018-02-27 00:00:00,27.0,19
2018-07-10 00:00:00,22.0,19
2018-10-23 00:00:00,9.0,19
2019-01-22 00:00:00,15.0,19
1997-06-10 00:00:00,0.0,19
1997-07-15 00:00:00,0.0,19
1997-07-22 00:00:00,0.0,19
1997-10-07 00:00:00,0.0,19
1998-01-06 00:00:00,0.0,19
1998-09-01 00:00:00,0.0,19
2019-10-08 00:00:00,37.0,19
2019-12-17 00:00:00,34.0,19
2020-03-17 00:00:00,33.0,19
2020-09-08 00:00:00,15.0,19
1999-01-26 00:00:00,0.0,19
1999-05-18 00:00:00,36.0,19
1999-07-13 00:00:00,28.0,19
1999-12-21 00:00:00,31.0,19
2020-09-29 00:00:00,16.0,19
2020-11-10 00:00:00,14.0,19
2021-01-05 00:00:00,18.0,19
2021-06-15 00:00:00,7.0,19
2021-07-13 00:00:00,5.0,19
2021-11-09 00:00:00,5.0,19
2000-10-03 00:00:00,24.0,19
2001-03-20 00:00:00,36.0,19
2001-06-26 00:00:00,26.0,19
2001-08-14 00:00:00,23.0,19
2001-09-18 00:00:00,13.0,19
2022-03-22 00:00:00,9.0,19
2022-06-28 00:00:00,14.0,19
2022-07-05 00:00:00,14.0,19
2022-09-27 00:00:00,9.0,19
2023-02-28 00:00:00,26.0,19
2023-03-07 00:00:00,24.0,19
2023-08-08 00:00:00,26.0,19
2023-07-04 00:00:00,17.0,22
2023-07-11 00:00:00,17.0,22
2023-09-05 00:00:00,7.0,22
2024-01-23 00:00:00,18.0,22
2024-03-26 00:00:00,18.0,22
2024-06-25 00:00:00,20.0,22
2002-07-02 00:00:00,11.0,22
2002-07-30 00:00:00,7.0,22
2003-01-07 00:00:00,16.0,22
2003-02-25 00:00:00,21.0,22
2003-06-10 00:00:00,21.0,22
2003-06-24 00:00:00,19.0,22
2003-07-22 00:00:00,15.0,22
2004-07-27 00:00:00,12.0,22
2004-08-10 00:00:00,9.0,22
2005-03-15 00:00:00,10.0,22
2005-05-17 00:00:00,12.0,22
2005-08-02 00:00:00,8.0,22
2005-11-15 00:00:00,5.0,22
2005-11-29 00:00:00,5.0,22
2006-03-07 00:00:00,9.0,22
2006-04-25 00:00:00,15.0,22
2007-01-09 00:00:00,19.0,22
2007-10-23 00:00:00,9.0,22
2008-01-22 00:00:00,9.0,22
2008-08-19 00:00:00,14.0,22
1988-04-05 00:00:00,19.0,22
1988-06-21 00:00:00,21.0,22
1988-10-18 00:00:00,5.0,22
1988-11-08 00:00:00,4.0,22
1988-12-27 00:00:00,4.0,22
1989-01-10 00:00:00,4.0,22
1989-03-14 00:00:00,4.0,22
1989-05-16 00:00:00,7.0,22
1989-05-30 00:00:00,8.0,22
1989-07-11 00:00:00,8.0,22
2009-04-21 00:00:00,18.0,22
2009-07-21 00:00:00,18.0,22
2009-08-11 00:00:00,15.0,22
2009-09-29 00:00:00,8.0,22
2010-01-26 00:00:00,17.0,22
2010-05-25 00:00:00,19.0,22
1989-11-07 00:00:00,2.0,22
1990-03-27 00:00:00,15.0,22
1990-04-03 00:00:00,15.0,22
1990-04-24 00:00:00,15.0,22
1990-05-08 00:00:00,16.0,22
1990-07-24 00:00:00,8.0,22
2010-07-20 00:00:00,19.0,22
2010-08-24 00:00:00,13.0,22
2010-08-31 00:00:00,12.0,22
2010-12-21 00:00:00,11.0,22
2010-12-28 00:00:00,12.0,22
2011-03-29 00:00:00,16.0,22
2011-06-14 00:00:00,19.0,22
1991-03-05 00:00:00,13.0,22
2012-02-21 00:00:00,6.0,22
2012-04-03 00:00:00,7.0,22
2013-03-26 00:00:00,18.0,22
2013-04-02 00:00:00,19.0,22
1992-06-30 00:00:00,11.0,22
1992-09-15 00:00:00,5.0,22
1993-01-26 00:00:00,12.0,22
2014-01-07 00:00:00,15.0,22
2014-01-28 00:00:00,17.0,22
2014-02-11 00:00:00,19.0,22
2014-03-25 00:00:00,17.0,22
2014-04-01 00:00:00,17.0,22
1994-12-06 00:00:00,9.0,22
2015-01-27 00:00:00,15.0,22
2015-04-14 00:00:00,17.0,22
2015-06-30 00:00:00,17.0,22
2015-08-18 00:00:00,10.0,22
2015-11-10 00:00:00,7.0,22
1996-01-09 00:00:00,14.0,22
1996-06-04 00:00:00,20.0,22
1996-06-11 00:00:00,20.0,22
2016-08-02 00:00:00,16.0,22
2017-01-31 00:00:00,8.0,22
2017-03-28 00:00:00,10.0,22
1996-07-30 00:00:00,12.0,22
1996-08-20 00:00:00,9.0,22
1997-06-03 00:00:00,17.0,22
1997-07-08 00:00:00,19.0,22
1997-08-26 00:00:00,12.0,22
1998-05-05 00:00:00,21.0,22
1998-11-24 00:00:00,8.0,22
1998-12-08 00:00:00,8.0,22
1998-12-22 00:00:00,8.0,22
2019-02-12 00:00:00,16.0,22
2020-02-11 00:00:00,13.0,22
2020-02-18 00:00:00,13.0,22
1999-06-29 00:00:00,16.0,22
1999-10-26 00:00:00,9.0,22
1999-12-21 00:00:00,14.0,22
2000-04-18 00:00:00,20.0,22
2000-05-09 00:00:00,21.0,22
2000-05-30 00:00:00,21.0,22
2020-11-03 00:00:00,5.0,22
2021-03-02 00:00:00,17.0,22
2021-03-09 00:00:00,17.0,22
2021-09-07 00:00:00,7.0,22
2000-10-03 00:00:00,7.0,22
2000-10-31 00:00:00,7.0,22
2001-02-06 00:00:00,20.0,22
2001-05-29 00:00:00,21.0,22
2001-06-12 00:00:00,21.0,22
2021-10-19 00:00:00,5.0,22
2021-11-16 00:00:00,5.0,22
2022-04-05 00:00:00,8.0,22
2022-08-23 00:00:00,6.0,22
2022-10-25 00:00:00,6.0,22
1988-02-23 00:00:00,59.0,71
1988-03-15 00:00:00,47.0,71
1988-04-19 00:00:00,35.0,71
2009-12-29 00:00:00,53.0,71
2010-04-06 00:00:00,59.0,71
2010-05-18 00:00:00,46.0,71
2010-06-29 00:00:00,51.0,71
1988-08-23 00:00:00,18.0,71
1988-10-18 00:00:00,0.0,71
1988-12-06 00:00:00,8.0,71
1989-01-31 00:00:00,9.0,71
1989-06-06 00:00:00,41.0,71
2010-09-21 00:00:00,36.0,71
2010-10-19 00:00:00,24.0,71
2010-10-26 00:00:00,20.0,71
2011-07-05 00:00:00,30.0,71
2011-10-04 00:00:00,25.0,71
2011-10-11 00:00:00,22.0,71
1990-02-13 00:00:00,55.0,71
1990-04-03 00:00:00,35.0,71
1990-04-17 00:00:00,31.0,71
1990-04-24 00:00:00,29.0,71
1990-08-28 00:00:00,1.0,71
1991-01-01 00:00:00,5.0,71
1991-01-08 00:00:00,9.0,71
1991-02-12 00:00:00,19.0,71
2012-02-21 00:00:00,14.0,71
2012-05-29 00:00:00,49.0,71
2012-08-14 00:00:00,49.0,71
2012-09-18 00:00:00,34.0,71
2012-09-25 00:00:00,30.0,71
2012-11-06 00:00:00,12.0,71
2013-05-21 00:00:00,46.0,71
1991-02-19 00:00:00,18.0,71
1991-04-23 00:00:00,42.0,71
1991-10-15 00:00:00,3.0,71
1991-12-03 00:00:00,15.0,71
1992-02-11 00:00:00,2.0,71
2013-07-09 00:00:00,31.0,71
2013-07-16 00:00:00,30.0,71
2013-07-30 00:00:00,30.0,71
2013-08-20 00:00:00,30.0,71
2013-09-03 00:00:00,30.0,71
2013-09-10 00:00:00,30.0,71
2014-02-04 00:00:00,58.0,71
2014-07-01 00:00:00,36.0,71
2014-08-19 00:00:00,37.0,71
2014-10-07 00:00:00,38.0,71
1992-08-25 00:00:00,12.0,71
1992-10-27 00:00:00,8.0,71
1993-01-26 00:00:00,33.0,71
1993-04-06 00:00:00,1.0,71
1993-10-05 00:00:00,18.0,71
2015-03-03 00:00:00,58.0,71
2015-03-24 00:00:00,53.0,71
2015-04-07 00:00:00,47.0,71
2015-10-13 00:00:00,40.0,71
2015-11-10 00:00:00,43.0,71
2015-11-17 00:00:00,42.0,71
2016-02-16 00:00:00,58.0,71
1993-12-21 00:00:00,34.0,71
1994-02-08 00:00:00,56.0,71
1994-06-07 00:00:00,45.0,71
1994-07-12 00:00:00,27.0,71
1994-09-20 00:00:00,9.0,71
2016-10-25 00:00:00,10.0,71
2016-11-29 00:00:00,11.0,71
2017-02-28 00:00:00,30.0,71
1995-05-02 00:00:00,36.0,71
1996-06-04 00:00:00,39.0,71
1996-08-27 00:00:00,13.0,71
1996-11-05 00:00:00,4.0,71
1997-07-29 00:00:00,16.0,71
2019-05-21 00:00:00,28.0,71
2020-01-28 00:00:00,52.0,71
2020-05-12 00:00:00,46.0,71
1998-04-07 00:00:00,31.0,71
1998-05-05 00:00:00,60.0,71
1998-08-25 00:00:00,29.0,71
1998-10-13 00:00:00,4.0,71
2020-05-26 00:00:00,41.0,71
2020-06-09 00:00:00,33.0,71
2020-06-30 00:00:00,26.0,71
2020-09-29 00:00:00,13.0,71
2021-01-19 00:00:00,32.0,71
2021-03-02 00:00:00,59.0,71
2021-07-13 00:00:00,32.0,71
2021-09-28 00:00:00,23.0,71
1999-12-28 00:00:00,36.0,71
2000-04-11 00:00:00,11.0,71
2000-07-11 00:00:00,25.0,71
2021-12-07 00:00:00,17.0,71
2022-01-18 00:00:00,24.0,71
2022-02-08 00:00:00,20.0,71
2022-05-10 00:00:00,33.0,71
2022-08-02 00:00:00,28.0,71
2000-11-07 00:00:00,30.0,71
2000-12-19 00:00:00,59.0,71
2001-05-01 00:00:00,52.0,71
2001-05-22 00:00:00,48.0,71
2002-03-19 00:00:00,36.0,71
2023-07-25 00:00:00,30.0,71
2023-12-19 00:00:00,59.0,71
2002-06-11 00:00:00,46.0,71
2003-03-25 00:00:00,48.0,71
2003-05-20 00:00:00,45.0,71
2003-08-26 00:00:00,13.0,71
2004-03-30 00:00:00,23.0,71
2004-08-24 00:00:00,17.0,71
2004-10-26 00:00:00,18.0,71
2005-01-25 00:00:00,10.0,71
2005-02-08 00:00:00,9.0,71
2005-03-29 00:00:00,15.0,71
2005-08-16 00:00:00,17.0,71
2005-09-20 00:00:00,17.0,71
2006-06-06 00:00:00,31.0,71
2006-09-26 00:00:00,15.0,71
2007-01-09 00:00:00,50.0,71
2007-07-24 00:00:00,27.0,71
2008-06-10 00:00:00,59.0,71
2008-08-12 00:00:00,49.0,71
2008-10-21 00:00:00,16.0,71
2003-02-04 00:00:00,42.0,72
2003-03-18 00:00:00,41.0,72
2003-03-25 00:00:00,41.0,72
2003-09-16 00:00:00,39.0,72
2003-11-11 00:00:00,39.0,72
2003-11-25 00:00:00,40.0,72
2004-04-13 00:00:00,39.0,72
2004-06-15 00:00:00,41.0,72
2004-08-10 00:00:00,41.0,72
2004-08-24 00:00:00,40.0,72
2005-08-16 00:00:00,38.0,72
2005-08-23 00:00:00,38.0,72
2005-11-08 00:00:00,42.0,72
2005-11-29 00:00:00,40.0,72
2006-02-21 00:00:00,41.0,72
2006-07-11 00:00:00,39.0,72
2006-10-10 00:00:00,39.0,72
2007-07-10 00:00:00,41.0,72
2008-02-12 00:00:00,42.0,72
2008-08-26 00:00:00,40.0,72
2009-12-22 00:00:00,39.0,72
2010-01-12 00:00:00,41.0,72
2010-01-19 00:00:00,42.0,72
2010-01-26 00:00:00,42.0,72
2017-07-11 00:00:00,54.0,121
2017-07-18 00:00:00,51.0,121
2017-12-12 00:00:00,16.0,121
2017-12-19 00:00:00,17.0,121
2018-06-12 00:00:00,188.0,121
2018-08-21 00:00:00,163.0,121
2018-12-11 00:00:00,138.0,121
1995-01-31 00:00:00,105.0,121
1995-09-05 00:00:00,32.0,121
1996-01-02 00:00:00,66.0,121
1996-05-07 00:00:00,244.0,121
1996-05-21 00:00:00,244.0,121
1996-06-18 00:00:00,236.0,121
2019-04-09 00:00:00,158.0,121
2019-04-30 00:00:00,158.0,121
2019-07-30 00:00:00,85.0,121
2020-02-11 00:00:00,197.0,121
2020-04-14 00:00:00,218.0,121
1996-09-17 00:00:00,124.0,121
1996-12-03 00:00:00,117.0,121
1996-12-31 00:00:00,135.0,121
1997-02-25 00:00:00,166.0,121
1997-07-01 00:00:00,145.0,121
1997-09-02 00:00:00,105.0,121
1997-12-02 00:00:00,136.0,121
2020-07-14 00:00:00,215.0,121
2021-01-12 00:00:00,181.0,121
2021-06-08 00:00:00,174.0,121
2021-06-22 00:00:00,167.0,121
2021-07-20 00:00:00,145.0,121
2021-08-17 00:00:00,111.0,121
1998-04-07 00:00:00,208.0,121
1998-08-04 00:00:00,183.0,121
1998-11-24 00:00:00,123.0,121
1999-01-19 00:00:00,127.0,121
2022-01-04 00:00:00,82.0,121
2022-07-12 00:00:00,73.0,121
2022-09-20 00:00:00,32.0,121
2022-11-29 00:00:00,30.0,121
2023-04-25 00:00:00,110.0,121
1999-09-28 00:00:00,27.0,121
1999-10-19 00:00:00,37.0,121
2000-01-18 00:00:00,129.0,121
2000-10-10 00:00:00,97.0,121
2023-08-29 00:00:00,38.0,121
2024-02-13 00:00:00,114.0,121
2001-01-16 00:00:00,219.0,121
2001-06-26 00:00:00,198.0,121
2001-08-21 00:00:00,126.0,121
2002-04-23 00:00:00,125.0,121
2002-04-30 00:00:00,124.0,121
2002-05-14 00:00:00,119.0,121
2002-08-06 00:00:00,50.0,121
2003-01-07 00:00:00,117.0,121
2003-04-15 00:00:00,234.0,121
2003-06-03 00:00:00,234.0,121
2004-04-13 00:00:00,197.0,121
2004-08-24 00:00:00,103.0,121
2004-09-28 00:00:00,80.0,121
2004-12-14 00:00:00,95.0,121
2005-02-22 00:00:00,122.0,121
2005-05-31 00:00:00,180.0,121
2005-09-20 00:00:00,33.0,121
2006-06-13 00:00:00,91.0,121
2006-09-19 00:00:00,29.0,121
2006-10-10 00:00:00,28.0,121
2007-09-18 00:00:00,156.0,121
2007-10-16 00:00:00,143.0,121
2007-11-27 00:00:00,153.0,121
2008-01-01 00:00:00,149.0,121
2008-05-27 00:00:00,206.0,121
2008-09-09 00:00:00,166.0,121
2009-02-10 00:00:00,194.0,121
2009-02-24 00:00:00,192.0,121
1988-01-19 00:00:00,137.0,121
1988-04-12 00:00:00,225.0,121
1988-08-09 00:00:00,203.0,121
2010-01-05 00:00:00,122.0,121
2010-06-01 00:00:00,235.0,121
2010-08-24 00:00:00,100.0,121
2011-03-29 00:00:00,93.0,121
1989-08-22 00:00:00,53.0,121
1989-10-24 00:00:00,31.0,121
1989-12-05 00:00:00,26.0,121
1990-01-23 00:00:00,121.0,121
1990-01-30 00:00:00,130.0,121
1990-04-03 00:00:00,175.0,121
2011-09-27 00:00:00,37.0,121
2012-02-28 00:00:00,58.0,121
2012-08-21 00:00:00,28.0,121
1990-08-14 00:00:00,81.0,121
1990-11-06 00:00:00,44.0,121
1990-11-27 00:00:00,48.0,121
1990-12-04 00:00:00,47.0,121
1991-09-03 00:00:00,91.0,121
1991-09-17 00:00:00,75.0,121
1991-11-05 00:00:00,71.0,121
1991-12-31 00:00:00,71.0,121
2013-09-17 00:00:00,145.0,121
2013-10-01 00:00:00,136.0,121
2013-12-10 00:00:00,142.0,121
2014-04-01 00:00:00,215.0,121
2014-05-06 00:00:00,234.0,121
1992-05-05 00:00:00,133.0,121
1992-08-25 00:00:00,76.0,121
1992-12-08 00:00:00,73.0,121
2014-08-19 00:00:00,162.0,121
2014-12-30 00:00:00,147.0,121
2015-01-06 00:00:00,147.0,121
2015-04-07 00:00:00,221.0,121
1993-07-20 00:00:00,125.0,121
1993-09-28 00:00:00,57.0,121
1994-04-12 00:00:00,190.0,121
1994-07-19 00:00:00,135.0,121
1994-07-26 00:00:00,122.0,121
1994-08-09 00:00:00,105.0,121
2016-01-26 00:00:00,150.0,121
2016-03-08 00:00:00,175.0,121
2016-06-28 00:00:00,229.0,121
2016-07-12 00:00:00,220.0,121
2016-08-23 00:00:00,183.0,121
2016-09-20 00:00:00,147.0,121
2017-05-09 00:00:00,103.0,121
2001-01-16 00:00:00,67.0,124
2001-04-10 00:00:00,69.0,124
2001-06-26 00:00:00,58.0,124
2002-03-26 00:00:00,53.0,124
2005-07-19 00:00:00,25.0,126
2005-08-09 00:00:00,25.0,126
2006-05-02 00:00:00,23.0,126
2006-09-26 00:00:00,25.0,126
2006-11-28 00:00:00,25.0,126
2006-12-26 00:00:00,24.0,126
2007-02-20 00:00:00,24.0,126
2007-04-17 00:00:00,25.0,126
2007-10-23 00:00:00,25.0,126
2008-05-06 00:00:00,25.0,126
2008-07-08 00:00:00,25.0,126
2008-11-18 00:00:00,25.0,126
2008-12-16 00:00:00,25.0,126
2009-03-17 00:00:00,25.0,126
2009-09-08 00:00:00,25.0,126
2009-10-06 00:00:00,25.0,126
2010-01-26 00:00:00,25.0,126
2010-03-02 00:00:00,24.0,126
2010-11-30 00:00:00,25.0,126
2011-02-01 00:00:00,25.0,126
2011-08-30 00:00:00,25.0,126
2012-09-11 00:00:00,25.0,126
2013-01-22 00:00:00,25.0,126
1988-02-02 00:00:00,38.0,126
1988-03-15 00:00:00,38.0,126
1988-07-05 00:00:00,38.0,126
2013-07-23 00:00:00,25.0,126
2014-02-25 00:00:00,24.0,126
2014-06-17 00:00:00,24.0,126
1989-10-10 00:00:00,38.0,126
1990-02-27 00:00:00,38.0,126
1990-11-20 00:00:00,38.0,126
1990-12-04 00:00:00,38.0,126
2015-03-24 00:00:00,24.0,126
2015-04-21 00:00:00,24.0,126
2015-09-08 00:00:00,24.0,126
2016-01-19 00:00:00,24.0,126
1991-03-26 00:00:00,38.0,126
1991-10-29 00:00:00,38.0,126
1992-01-07 00:00:00,38.0,126
1992-02-18 00:00:00,38.0,126
1992-02-25 00:00:00,38.0,126
1992-08-25 00:00:00,38.0,126
1993-04-13 00:00:00,38.0,126
2018-07-31 00:00:00,24.0,126
1995-01-17 00:00:00,28.0,126
2019-05-14 00:00:00,26.0,126
2019-08-20 00:00:00,25.0,126
2019-10-01 00:00:00,25.0,126
2020-02-18 00:00:00,24.0,126
2020-06-02 00:00:00,24.0,126
1995-11-28 00:00:00,39.0,126
1996-04-16 00:00:00,39.0,126
1996-05-21 00:00:00,39.0,126
1996-07-23 00:00:00,27.0,126
1996-10-08 00:00:00,26.0,126
1996-12-03 00:00:00,26.0,126
1996-12-17 00:00:00,27.0,126
1997-05-13 00:00:00,27.0,126
2020-12-01 00:00:00,24.0,126
2021-04-06 00:00:00,24.0,126
2021-08-24 00:00:00,23.0,126
2021-08-31 00:00:00,22.0,126
2021-10-05 00:00:00,24.0,126
1997-08-26 00:00:00,27.0,126
1997-11-25 00:00:00,27.0,126
1998-07-28 00:00:00,25.0,126
1998-11-10 00:00:00,25.0,126
2023-01-10 00:00:00,26.0,126
2023-01-24 00:00:00,23.0,126
2023-04-25 00:00:00,24.0,126
2023-05-02 00:00:00,23.0,126
2023-05-23 00:00:00,25.0,126
1999-03-30 00:00:00,24.0,126
2000-01-18 00:00:00,25.0,126
2000-05-09 00:00:00,25.0,126
2001-09-11 00:00:00,24.0,126
2001-10-02 00:00:00,25.0,126
2002-06-11 00:00:00,25.0,126
2002-08-13 00:00:00,24.0,126
2003-01-21 00:00:00,25.0,126
2003-02-11 00:00:00,25.0,126
2003-05-27 00:00:00,25.0,126
2003-07-15 00:00:00,24.0,126
2003-09-30 00:00:00,25.0,126
2004-11-02 00:00:00,24.0,126
2004-11-16 00:00:00,25.0,126
2012-06-12 00:00:00,698.0,129
2012-07-31 00:00:00,510.0,129
2012-08-21 00:00:00,451.0,129
2012-12-18 00:00:00,157.0,129
2013-03-12 00:00:00,639.0,129
1990-06-12 00:00:00,979.0,129
1990-06-26 00:00:00,980.0,129
1990-08-28 00:00:00,664.0,129
1990-12-11 00:00:00,384.0,129
1991-01-29 00:00:00,617.0,129
1991-04-16 00:00:00,916.0,129
1991-06-11 00:00:00,767.0,129
2013-10-08 00:00:00,650.0,129
2014-03-04 00:00:00,1000.0,129
2015-01-06 00:00:00,925.0,129
1991-10-08 00:00:00,601.0,129
1992-01-07 00:00:00,352.0,129
1992-01-21 00:00:00,366.0,129
1992-04-14 00:00:00,528.0,129
1992-12-22 00:00:00,576.0,129
1993-06-08 00:00:00,1021.0,129
1993-07-13 00:00:00,856.0,129
1993-08-10 00:00:00,699.0,129
1993-08-17 00:00:00,703.0,129
1993-08-24 00:00:00,690.0,129
1994-01-11 00:00:00,453.0,129
1994-02-01 00:00:00,839.0,129
1994-03-29 00:00:00,752.0,129
1994-05-31 00:00:00,935.0,129
1994-06-07 00:00:00,949.0,129
1994-10-04 00:00:00,598.0,129
1994-11-01 00:00:00,578.0,129
1995-05-02 00:00:00,504.0,129
1996-07-16 00:00:00,581.0,129
1996-10-29 00:00:00,784.0,129
1996-11-26 00:00:00,567.0,129
