name,longitude,latitude,basin,riverbed,google,openstreetmap,wikidata,province,autonomous_community,type,crest_elevation,dam_height,report
burguillo,40.424680815,-4.53392339099997,tajo,rio alberche,,https://www.openstreetmap.org/relation/3836574,https://www.wikidata.org/wiki/Q5830442,avila,castilla y leon,presa fabrica gravedad (hormigon vibrado),582.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=504
pintado,37.9842195160001,-5.95427318399993,guadalquivir,rio  viar,,,,sevilla,andalucia,presa fabrica gravedad (hormigon vibrado),143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1749
zahara,36.855621898,-5.38972319099997,guadalete y barbate,rio guadalete,,,https://www.wikidata.org/wiki/Q5830591,cadiz,andalucia,presa materiales sueltos zonificada o nucleo,108.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1336
yeguas,38.067110868,-4.25109803499993,guadalquivir,rio yeguas,,,https://www.wikidata.org/wiki/Q5369460,cordoba,andalucia,presa materiales sueltos zonificada o nucleo,215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1465
barbate,36.37044293,-5.74144173299993,guadalete y barbate,rio barbate,https://www.google.com/search?kgmid=/g/11fx7tz183,,https://www.wikidata.org/wiki/Q5369432,cadiz,andalucia,presa materiales sueltos homogenea,107.2,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1334
sierra brava,39.1932626620001,-5.64510043299993,guadiana,arroyo pizarroso,,,,caceres,extremadura,presa fabrica gravedad (hormigon compactado),360.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1057
guadalmellato,38.0420292630001,-4.67345434199996,guadalquivir,rio  guadalmellato,,,https://www.wikidata.org/wiki/Q5369443,cordoba,andalucia,presa fabrica gravedad (hormigon vibrado),215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1460
guadalteba,36.9401923770001,-4.80047539999993,cuencas mediterraneas andaluzas,rio guadalhorce,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,malaga,andalucia,presa materiales sueltos pantalla hormigon,250.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1979
valparaiso,41.9931549560001,-6.27147818599997,duero,rio tera,,,,zamora,castilla y leon,presa fabrica gravedad (hormigon vibrado),397.42,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=477
jose toran,37.747910849,-5.48482468099996,guadalquivir,arroyo guadalbacar,,,,sevilla,andalucia,presa fabrica boveda,143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1682
rules,36.860509918,-3.49543042599993,cuencas mediterraneas andaluzas,rio guadalfeo o rio cadiar,https://www.google.com/search?kgmid=/g/121vx8sj,,https://www.wikidata.org/wiki/Q5369455,granada,andalucia,presa fabrica arco gravedad,426.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1952
aldeadavila,41.211678448,-6.68578589399993,duero,rio duero,,,https://www.wikidata.org/wiki/Q43551868,salamanca,castilla y leon,presa fabrica arco gravedad,662.12,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=394
doiras,43.385947786,-6.82525303699992,cantabrico occidental,rio navia,,,,asturias,principado asturias,presa fabrica arco gravedad,961.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=161
san clemente,37.8575319010001,-2.64936869299993,guadalquivir,rio  guardal,,,https://www.wikidata.org/wiki/Q3374037,granada,andalucia,presa materiales sueltos zonificada o nucleo,956.299999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1508
guadalhorce,36.9414313670001,-4.79782087299998,cuencas mediterraneas andaluzas,rio guadalhorce,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,malaga,andalucia,presa materiales sueltos pantalla hormigon,250.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1983
rumblar,38.1606132000001,-3.80533125699998,guadalquivir,rio  rumblar,https://www.google.com/search?kgmid=/g/11c5wlgnfs,https://www.openstreetmap.org/relation/1926892,https://www.wikidata.org/wiki/Q23979919,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),719.549999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1558
aracena,37.9078896870001,-6.45184509099994,guadalquivir,rivera huelva,,,,huelva,andalucia,presa fabrica contrafuertes,143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1531
villar rey,39.1519574230001,-6.86669007999996,guadiana,rio zapaton,,,,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),360.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=963
chanza,37.5584664020001,-7.52075869499993,guadiana,rivera chanza,https://www.google.com/search?kgmid=/g/121jcccq,,https://www.wikidata.org/wiki/Q8775414,huelva,andalucia,presa fabrica gravedad (hormigon vibrado),10.34,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1249
guadalmena,38.3634923170001,-2.91397881899996,guadalquivir,rio  guadalmena,https://www.google.com/search?kgmid=/g/11gbf4ybkn,https://www.openstreetmap.org/relation/6027280,https://www.wikidata.org/wiki/Q39163065,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),956.299999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1582
rialb,41.939892881,1.19279358700004,ebro,riu segre,,,,lleida,cataluna,presa fabrica gravedad (hormigon compactado),520.039999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2569
atazar,40.9119621410001,-3.47348717199998,tajo,rio lozoya,https://www.google.com/search?kgmid=/g/11bc6nxddz,,https://www.wikidata.org/wiki/Q513846,madrid,comunidad madrid,presa fabrica boveda,906.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=825
giribaile,38.0911996560001,-3.51273384599995,guadalquivir,rio  guadalimar,,,,jaen,andalucia,presa materiales sueltos zonificada o nucleo,719.549999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1568
tranco beas,38.1742016740001,-2.79602526599996,guadalquivir,rio  guadalquivir,,,,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),956.299999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1541
garcia sola,39.144361067,-5.18441797299994,guadiana,rio guadiana,,,https://www.wikidata.org/wiki/Q8775340,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=989
negratin,37.561163702,-2.95478834199997,guadalquivir,rio  guadiana menor,,,https://www.wikidata.org/wiki/Q3752128,granada,andalucia,presa mixta,956.299999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1510
andevalo,37.6251957920001,-7.40050286999997,guadiana,rivera malagon,,,,huelva,andalucia,presa materiales sueltos zonificada o nucleo,10.34,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1272
riano,42.933746397,-5.08475288599993,duero,rio esla,https://www.google.com/search?kgmid=/g/121g0xnw,https://www.openstreetmap.org/relation/254780,https://www.wikidata.org/wiki/Q8775382,leon,castilla y leon,presa fabrica boveda,495.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=288
fernandina,38.179645624,-3.57022439999997,guadalquivir,rio  guarrizas,,,,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),719.549999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1572
aguilar campoo,42.7950910920001,-4.28734412199998,duero,rio pisuerga,,,,palencia,castilla y leon,presa fabrica gravedad (hormigon vibrado),840.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=341
cuerda pozo,41.875818591,-2.70401966899993,duero,rio duero,https://www.google.com/search?kgmid=/g/1226m0sv,https://www.openstreetmap.org/relation/2007522,https://www.wikidata.org/wiki/Q8775316,soria,castilla y leon,presa fabrica gravedad (hormigon vibrado),1233.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=438
cernadilla,42.0191548230001,-6.45932291799994,duero,rio tera,https://www.google.com/search?kgmid=/g/121bk69m,,https://www.wikidata.org/wiki/Q8775305,zamora,castilla y leon,presa fabrica gravedad (hormigon vibrado),397.42,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=470
zujar,38.917254642,-5.47935710499996,guadiana,rio zujar,https://www.google.com/search?kgmid=/g/1234zqnk,,https://www.wikidata.org/wiki/Q8775426,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=945
barrios luna,42.8497176120001,-5.86372470099997,duero,rio luna,https://www.google.com/search?kgmid=/g/122rd45b,,https://www.wikidata.org/wiki/Q3373938,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),1009.89999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=312
juan benet,42.9289238740001,-5.29306586099995,duero,rio porma,https://www.google.com/search?kgmid=/g/12233bph,https://www.openstreetmap.org/relation/2698318,https://www.wikidata.org/wiki/Q8775421,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),495.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=291
jandula,38.2247732230001,-3.97405826899995,guadalquivir,rio  jandula o fresneda o jorge,https://www.google.com/search?kgmid=/g/11c1qcgpyc,,https://www.wikidata.org/wiki/Q23984862,jaen,andalucia,presa fabrica mamposteria,215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1575
valdecanas,39.7781074380001,-5.61185123699994,tajo,rio tajo,https://www.google.com/search?kgmid=/g/123196vv,https://www.openstreetmap.org/relation/65527,https://www.wikidata.org/wiki/Q3379578,caceres,extremadura,presa fabrica boveda,308.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=541
cijara,39.373622884,-5.01612487499995,guadiana,rio guadiana,,,https://www.wikidata.org/wiki/Q23986950,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),412.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1065
buendia,40.3992227420001,-2.78382182099995,tajo,rio guadiela,https://www.google.com/search?kgmid=/g/1214fx9j,https://www.openstreetmap.org/relation/8383993,https://www.wikidata.org/wiki/Q8775297,cuenca,castilla   mancha,presa fabrica gravedad (hormigon vibrado),905.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=743
almendra,41.2714941880001,-6.32020866599993,duero,rio tormes,,https://www.openstreetmap.org/relation/1613295,https://www.wikidata.org/wiki/Q43561654,zamora,castilla y leon,presa fabrica boveda,805.799999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=391
serena,38.9127291240001,-5.41330542299994,guadiana,rio zujar,https://www.google.com/search?kgmid=/g/122dlpnz,,https://www.wikidata.org/wiki/Q3373806,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1019
entrepenas,40.4930851390001,-2.75082189599993,tajo,rio tajo,https://www.google.com/search?kgmid=/g/120jr2sg,https://www.openstreetmap.org/relation/1326855,https://www.wikidata.org/wiki/Q8775330,guadalajara,castilla   mancha,presa fabrica gravedad (hormigon vibrado),905.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=752
orellana,38.986024098,-5.53804342499996,guadiana,rio guadiana,https://www.google.com/search?kgmid=/g/121k355r,,https://www.wikidata.org/wiki/Q11681443,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1020
alange,38.7874608500001,-6.26830306899996,guadiana,rio matachel,https://www.google.com/search?kgmid=/g/1226m0st,,https://www.wikidata.org/wiki/Q3379753,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),360.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=978
gabriel y galan,40.2212708710001,-6.13324221599993,tajo,rio alagon,https://www.google.com/search?kgmid=/g/1225qnqj,https://www.openstreetmap.org/relation/3828300,https://www.wikidata.org/wiki/Q3379742,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),312.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=607
ricobayo,41.527467749,-5.98543277699997,duero,rio esla,,https://www.openstreetmap.org/relation/1232049,https://www.wikidata.org/wiki/Q23993005,zamora,castilla y leon,presa fabrica gravedad (hormigon vibrado),839.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=482
