id,scope,name,capacity,electric_flag,longitude,latitude,basin,riverbed,google,openstreetmap,wikidata,province,autonomous_community,type,crest_elevation,dam_height,report
551,ebro,itoiz,417.0,0,42.802482335,-1.36089896199996,ebro,rio irati,https://www.google.com/search?kgmid=/g/121qg1xt,https://www.openstreetmap.org/relation/34330854,https://www.wikidata.org/wiki/Q3380147,navarra,comunidad foral navarra,presa fabrica gravedad (hormigon vibrado),592.0,122.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2741
552,galicia costa,fervenza,104.0,1,,,,,,,,la coruna,galicia,,,,
553,galicia costa,ribeira  a,33.0,1,,,,,,,,la coruna,galicia,,,,
554,cuencas internas cataluna,sau,169.0,0,41.967837526,2.41280096100007,cuencas internas cataluna,riu ter,,,https://www.wikidata.org/wiki/Q1140094,barcelona,cataluna,presa fabrica arco gravedad,426.5,83.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2888
555,galicia costa,riocobo,6.0,0,,,,,,,,lugo,galicia,,,,
556,ebro,val,24.0,0,41.8757919440001,-1.78697264699997,ebro,rio casa o val,,,https://www.wikidata.org/wiki/Q95570755,zaragoza,aragon,presa fabrica gravedad (hormigon compactado),629.149999999999,94.4,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2824
560,cantabrico occidental,tanes,38.0,0,43.220949729,-5.42776056999998,cantabrico occidental,rio nalon,,,,asturias,principado asturias,presa fabrica gravedad (hormigon vibrado),495.0,95.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=149
562,guadalquivir,aguascebas,6.0,0,38.0435042350001,-2.95222543699992,guadalquivir,arroyo aguascebas chico,,,,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),956.299999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1549
563,guadalquivir,cantillana,21.0,1,,,,,,,,sevilla,andalucia,,,,
564,guadalquivir,guadalen,168.0,0,38.1615276140001,-3.47795410699996,guadalquivir,rio  guadalen,https://www.google.com/search?kgmid=/g/11x9znn9f,,https://www.wikidata.org/wiki/Q94377393,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),719.549999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1584
569,cuenca mediterranea andaluza,guadalteba,312.0,0,36.9401923770001,-4.80047539999993,cuencas mediterraneas andaluzas,rio guadalhorce,https://www.google.com/search?kgmid=/g/12215pz1,,https://www.wikidata.org/wiki/Q5830621,malaga,andalucia,presa materiales sueltos pantalla hormigon,250.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1979
570,cuenca mediterranea andaluza,cuevas almanzora,168.0,0,37.3275930070001,-1.89673564999993,cuencas mediterraneas andaluzas,rio almanzora,,,,almeria,andalucia,presa materiales sueltos pantalla hormigon,474.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1915
571,guadalete barbate,celemin,45.0,0,36.299322019,-5.77443215499994,guadalete y barbate,rio celemin,,,https://www.wikidata.org/wiki/Q5369436,cadiz,andalucia,presa materiales sueltos homogenea,107.2,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1357
576,guadiana,gargaligas,21.0,0,39.1890571110001,-5.35996145499996,guadiana,rio gargaligas,,,,badajoz,extremadura,presa materiales sueltos homogenea,360.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=988
577,guadiana,molinos matachel,34.0,0,38.5329287000001,-6.12167919199993,guadiana,rio matachel,,,,badajoz,extremadura,presa materiales sueltos zonificada o nucleo,503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1007
579,mino   sil,peares,182.0,1,42.4651371640001,-7.72374446699996,mino sil,rio mino,https://www.google.com/search?kgmid=/g/155svy9k,,https://www.wikidata.org/wiki/Q11986800,lugo,galicia,presa fabrica gravedad (hormigon vibrado),196.5,94.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=63
580,mino   sil,san pedro,6.0,1,42.4527079760001,-7.71396403899996,mino sil,rio sil,https://www.google.com/search?kgmid=/g/11p4cqtf9c,,https://www.wikidata.org/wiki/Q105729417,lugo,galicia,presa fabrica gravedad (hormigon vibrado),196.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=119
584,duero,villalcampo,66.0,1,41.4911858350001,-6.08484394399994,duero,rio duero,,,https://www.wikidata.org/wiki/Q110295767,zamora,castilla y leon,presa fabrica gravedad (hormigon vibrado),805.799999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=483
586,tajo,gabriel y galan,924.0,0,40.2212708710001,-6.13324221599993,tajo,rio alagon,https://www.google.com/search?kgmid=/g/1225qnqj,https://www.openstreetmap.org/relation/3828300,https://www.wikidata.org/wiki/Q3379742,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),312.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=607
588,tajo,jarosa,7.0,0,40.6649699230001,-4.11756322999997,tajo,arroyo jarosa,,,https://www.wikidata.org/wiki/Q1329216,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),1088.0,54.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=795
589,tajo,pardo,45.0,0,40.5387773260001,-3.78893109799998,tajo,rio manzanares,https://www.google.com/search?kgmid=/g/121rjkdh,,https://www.wikidata.org/wiki/Q5830456,madrid,comunidad madrid,presa materiales sueltos homogenea,632.0,35.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=789
590,tajo,puentes viejas,53.0,0,40.9931510110001,-3.57146299099998,tajo,rio lozoya,https://www.google.com/search?kgmid=/g/1217c8ps,,https://www.wikidata.org/wiki/Q8775374,madrid,comunidad madrid,presa fabrica gravedad (hormigon vibrado),955.22,66.2199999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=808
591,tajo,torrejon (tajo   tietar),188.0,1,,,,,,,,caceres,extremadura,,,,
593,segura,algeciras  rambla,45.0,0,37.887515039,-1.38566705299996,segura,rambla algeciras,,,,murcia,region murcia,presa materiales sueltos homogenea,138.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2071
596,jucar,arquillo san blas,22.0,0,40.3639950640001,-1.20489484199993,jucar,rio turia o guadalaviar,https://www.google.com/search?kgmid=/g/1211pdb5,https://www.openstreetmap.org/relation/7897124,https://www.wikidata.org/wiki/Q11681446,teruel,aragon,presa fabrica gravedad (hormigon vibrado),978.96,54.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2295
598,jucar,escalona,99.0,0,39.1285075870001,-0.698314119999964,jucar,rio cazunta,https://www.google.com/search?kgmid=/g/121zv9ty,,https://www.wikidata.org/wiki/Q8775334,valencia,comunitat valenciana,presa fabrica arco gravedad,190.0,78.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2323
600,ebro,alloz,84.0,0,42.70627432,-1.94249903099995,ebro,rio salado,,,,navarra,comunidad foral navarra,presa fabrica boveda,469.689999999999,66.7999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2722
601,ebro,caspe,82.0,0,41.2470170710001,-0.057856813999933,ebro,antiguo cauce rio guadalope,https://www.google.com/search?kgmid=/g/11ycydz0t,,https://www.wikidata.org/wiki/Q61861349,zaragoza,aragon,presa fabrica gravedad (hormigon vibrado),124.5,37.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2832
602,ebro,canon santolea,82.0,0,,,,,,,,teruel,aragon,,,,
603,ebro,saburo (lago),11.0,1,,,,,,,,lleida,cataluna,,,,
604,ebro,parras (las),5.0,0,,,,,,,,teruel,aragon,,,,
605,ebro,urrunaga,72.0,1,42.957875626,-2.65412456499996,ebro,santa engracia itsasadar,https://www.google.com/search?kgmid=/g/11cn8xwy6q,https://www.openstreetmap.org/relation/27568787,https://www.wikidata.org/wiki/Q20894837,alava,pais vasco,presa fabrica contrafuertes,548.0,31.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2379
606,cuencas internas cataluna,llosa cavall,80.0,0,42.099721345,1.58281131400003,cuencas internas cataluna,riu cardener,,,,lleida,cataluna,presa fabrica boveda,810.299999999999,122.299999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2912
608,cuencas internas cataluna,catllar,59.0,0,,,,,,,,tarragona,cataluna,,,,
609,cuencas internas cataluna,foix,6.0,0,,,,,,,,tarragona,cataluna,,,,
610,ebro,sistema escarra,5.0,1,,,,,,,,huesca,aragon,,,,
611,ebro,torcas,7.0,0,41.294686266,-1.08744698599997,ebro,rio huerva,,,https://www.wikidata.org/wiki/Q23991169,zaragoza,aragon,presa fabrica gravedad (hormigon vibrado),624.799999999999,39.45,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2845
612,cantabrico occidental,doiras,119.0,1,43.385947786,-6.82525303699992,cantabrico occidental,rio navia,,,,asturias,principado asturias,presa fabrica arco gravedad,961.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=161
613,cantabrico occidental,somiedo (lagos),9.0,1,,,,,,,,asturias,principado asturias,,,,
615,guadalquivir,agrio,40.0,0,37.5322020510001,-6.28346466799997,guadalquivir,rio  crispinejo o agrio,,,,sevilla,andalucia,presa materiales sueltos pantalla asfaltica,143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1765
618,guadalquivir,iznajar,981.0,0,37.276152972,-4.38687256899993,guadalquivir,rio  genil,,,https://www.wikidata.org/wiki/Q5369447,cordoba,andalucia,presa fabrica gravedad (hormigon vibrado),426.0,121.599999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1450
621,guadalquivir,zocueca,5.0,0,38.095561881,-3.83109787299998,guadalquivir,rio  rumblar,,,,jaen,andalucia,presa fabrica gravedad (hormigon vibrado),215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1543
623,guadalete barbate,arcos,14.0,0,36.7513393790001,-5.79558309999993,guadalete y barbate,rio guadalete,,,https://www.wikidata.org/wiki/Q17279790,cadiz,andalucia,presa fabrica gravedad (hormigon vibrado),108.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1356
624,guadalete barbate,bornos,204.0,0,36.7905754980001,-5.76131138199997,guadalete y barbate,rio guadalete,,,https://www.wikidata.org/wiki/Q5369434,cadiz,andalucia,presa fabrica gravedad (hormigon vibrado),108.5,59.1,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1385
626,guadiana,horno tejero,24.0,0,39.1524666400001,-6.43288892199996,guadiana,rivera lacara,,,,badajoz,extremadura,presa materiales sueltos zonificada o nucleo,360.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=996
627,guadiana,gasset,42.0,0,39.1285987630001,-3.93764624399995,guadiana,rio becea,,,,ciudad real,castilla   mancha,presa materiales sueltos zonificada o nucleo,689.879999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1127
628,guadiana,orellana,824.0,0,38.986024098,-5.53804342499996,guadiana,rio guadiana,https://www.google.com/search?kgmid=/g/121k355r,,https://www.wikidata.org/wiki/Q11681443,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),503.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1020
630,guadiana,torre abraham,183.0,0,39.368362071,-4.25458640099993,guadiana,rio bullaque,https://www.google.com/search?kgmid=/g/12tb837zb,,https://www.wikidata.org/wiki/Q16561613,ciudad real,castilla   mancha,presa fabrica gravedad (hormigon vibrado),607.6,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1102
631,mino   sil,matalavilla,65.0,1,42.8344463670001,-6.45355737699998,mino sil,arroyo valseco,,,,leon,castilla y leon,presa fabrica boveda,961.0,115.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=56
632,mino   sil,prada,122.0,1,42.310674749,-7.04066238099995,mino sil,rio xares,,,,orense,galicia,presa fabrica contrafuertes,847.0,85.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=123
638,duero,riano,664.0,0,42.933746397,-5.08475288599993,duero,rio esla,https://www.google.com/search?kgmid=/g/121g0xnw,https://www.openstreetmap.org/relation/254780,https://www.wikidata.org/wiki/Q8775382,leon,castilla y leon,presa fabrica boveda,495.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=288
639,duero,villagonzalo,6.0,0,40.8732344370001,-5.49557555299998,duero,rio tormes,https://www.google.com/search?kgmid=/g/122wtfys,,https://www.wikidata.org/wiki/Q5678462,salamanca,castilla y leon,presa fabrica gravedad (hormigon vibrado),805.799999999999,14.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=393
640,duero,valparaiso,169.0,1,41.9931549560001,-6.27147818599997,duero,rio tera,,,,zamora,castilla y leon,presa fabrica gravedad (hormigon vibrado),397.42,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=477
641,tajo,alcorlo,180.0,0,41.008581625,-3.02478278699994,tajo,rio bornoba,https://www.google.com/search?kgmid=/g/1230_4n6,,https://www.wikidata.org/wiki/Q5830397,guadalajara,castilla   mancha,presa materiales sueltos zonificada o nucleo,906.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=768
644,tajo,navalcan,34.0,0,40.0482099480001,-5.14236058399996,tajo,rio guadyerbas,,,,toledo,castilla   mancha,presa fabrica gravedad (hormigon vibrado),308.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=864
645,tajo,tajera,70.0,0,40.839152359,-2.61773660099993,tajo,rio tajuna,https://www.google.com/search?kgmid=/g/120j8g1j,https://www.openstreetmap.org/relation/8530695,https://www.wikidata.org/wiki/Q5830511,guadalajara,castilla   mancha,presa fabrica boveda,905.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=766
646,jucar,alarcon,1118.0,0,39.5643548690001,-2.11225016699996,jucar,rio jucar,https://www.google.com/search?kgmid=/g/120z_bn_,,https://www.wikidata.org/wiki/Q3206248,cuenca,castilla   mancha,presa fabrica gravedad (hormigon vibrado),814.0,67.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2281
648,ebro,bachimana alto,7.0,0,42.782028102,-0.223491101999969,ebro,rio caldares,,,https://www.wikidata.org/wiki/Q95674644,huesca,aragon,presa fabrica mamposteria,2207.09999999999,38.1,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2427
649,ebro,alcaniz (estanca),7.0,0,,,,,,,,teruel,aragon,,,,
650,ebro,maidevera,21.0,0,41.5747146200001,-1.76034515199996,ebro,rio aranda,,,https://www.wikidata.org/wiki/Q94988427,zaragoza,aragon,presa materiales sueltos zonificada o nucleo,803.5,53.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2837
653,cuencas internas cataluna,susqueda,233.0,0,41.979226356,2.52687350900004,cuencas internas cataluna,riu ter,,,https://www.wikidata.org/wiki/Q7131953,girona,cataluna,presa fabrica boveda,357.0,135.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2908
654,galicia costa,barrie maza,31.0,1,42.8649691900001,-8.79707815799998,galicia costa,rio tambre,,,,la coruna,galicia,presa fabrica gravedad (hormigon vibrado),249.0,48.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=3102
656,galicia costa,eiras,22.0,0,,,,,,,,pontevedra,galicia,,,,
657,ebro,tremp o talarn,227.0,1,,,,,,,,lleida,cataluna,,,,
658,guadalquivir,colomera,42.0,0,37.3996522370001,-3.72326104199993,guadalquivir,rio  colomera,,,https://www.wikidata.org/wiki/Q12164809,granada,andalucia,presa materiales sueltos zonificada o nucleo,369.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1513
659,guadalquivir,gergal,36.0,0,37.5672733050001,-6.04905378099994,guadalquivir,rivera huelva,,,,sevilla,andalucia,presa fabrica arco gravedad,143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1678
660,guadalquivir,minilla,60.0,0,37.664790501,-6.18562063899998,guadalquivir,rivera huelva,,,,sevilla,andalucia,presa fabrica gravedad (hormigon vibrado),143.8,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1728
665,guadalquivir,yeguas,229.0,0,38.067110868,-4.25109803499993,guadalquivir,rio yeguas,,,https://www.wikidata.org/wiki/Q5369460,cordoba,andalucia,presa materiales sueltos zonificada o nucleo,215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1465
669,guadiana,cornalbo,11.0,0,,,,,,,,badajoz,extremadura,,,,
670,guadiana,cijara,1505.0,0,39.373622884,-5.01612487499995,guadiana,rio guadiana,,,https://www.wikidata.org/wiki/Q23986950,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),412.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1065
672,guadiana,colada,58.0,0,,,,,,,,cordoba,andalucia,,,,
673,guadiana,nogales,18.0,0,38.563891508,-6.73651674799993,guadiana,rivera do nogales,https://www.google.com/search?kgmid=/g/12dpx021_,,https://www.wikidata.org/wiki/Q16561606,badajoz,extremadura,presa fabrica gravedad (hormigon vibrado),360.649999999999,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=993
674,guadiana,proserpina,5.0,0,,,,,,,,badajoz,extremadura,,,,
676,mino   sil,san sebastian,46.0,1,42.1443419570001,-6.94769548399995,mino sil,rio bibei,,,,orense,galicia,presa fabrica contrafuertes,847.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=206
677,duero,juan benet,318.0,0,42.9289238740001,-5.29306586099995,duero,rio porma,https://www.google.com/search?kgmid=/g/12233bph,https://www.openstreetmap.org/relation/2698318,https://www.wikidata.org/wiki/Q8775421,leon,castilla y leon,presa fabrica gravedad (hormigon vibrado),495.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=291
678,duero,saucelle,181.0,1,41.047128807,-6.80401964899994,duero,rio duero,,,https://www.wikidata.org/wiki/Q43560800,salamanca,castilla y leon,presa fabrica gravedad (hormigon vibrado),662.12,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=367
679,duero,santa teresa,496.0,0,40.666865961,-5.60128066699997,duero,rio tormes,https://www.google.com/search?kgmid=/g/120z6y1r,https://www.openstreetmap.org/relation/4473782,https://www.wikidata.org/wiki/Q5830568,salamanca,castilla y leon,presa fabrica gravedad (hormigon vibrado),887.2,60.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=370
680,tajo,almoguera,7.0,1,40.2743056580001,-2.95882007899996,tajo,rio tajo,https://www.google.com/search?kgmid=/g/12283wdk,,https://www.wikidata.org/wiki/Q5672943,guadalajara,castilla   mancha,presa fabrica gravedad (hormigon vibrado),905.5,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=737
681,tajo,guajaraz,18.0,0,39.7999260600001,-4.08754612399997,tajo,arroyo guajaraz,,https://www.openstreetmap.org/relation/3374623,https://www.wikidata.org/wiki/Q26904323,toledo,castilla   mancha,presa materiales sueltos pantalla asfaltica,607.6,46.3999999999999,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=871
683,segura,cenajo,472.0,0,38.3655522450001,-1.77603645999994,segura,rio segura,,,,murcia,region murcia,presa fabrica gravedad (hormigon vibrado),437.199999999999,102.2,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2012
685,jucar,tous,379.0,0,39.13201271,-0.651384200999928,jucar,rio jucar,,,,valencia,comunitat valenciana,presa materiales sueltos zonificada o nucleo,162.5,135.5,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2305
687,ebro,mediano,436.0,0,42.313617417,0.21073754300005,ebro,rio cinca,https://www.google.com/search?kgmid=/g/121bdb0g,https://www.openstreetmap.org/relation/7141904,https://www.wikidata.org/wiki/Q3215482,huesca,aragon,presa fabrica gravedad (hormigon vibrado),529.5,92.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2469
688,ebro,lechago,18.0,0,,,,,,,,teruel,aragon,,,,
690,ebro,ribarroja,210.0,1,41.2436146920001,0.432598110000072,ebro,rio ebro,https://www.google.com/search?kgmid=/g/121qmn_d,,https://www.wikidata.org/wiki/Q2050030,tarragona,cataluna,presa fabrica gravedad (hormigon vibrado),76.0,60.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=2769
692,ebro,tort (lago),7.0,1,,,,,,,,cordoba,andalucia,,,,
693,guadalquivir,alcala rio,21.0,1,,,,,,,,sevilla,andalucia,,,,
695,guadalquivir,guadalmellato,162.0,0,38.0420292630001,-4.67345434199996,guadalquivir,rio  guadalmellato,,,https://www.wikidata.org/wiki/Q5369443,cordoba,andalucia,presa fabrica gravedad (hormigon vibrado),215.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1460
704,cuenca mediterranea andaluza,casasola,23.0,0,36.80441203,-4.49571219199993,cuencas mediterraneas andaluzas,rio campanillas,https://www.google.com/search?kgmid=/g/120n2j5y,,https://www.wikidata.org/wiki/Q5830430,malaga,andalucia,presa fabrica arco gravedad,426.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=1967
714,tinto. odiel y piedras,odiel,8.0,0,,,,,,,,huelva,andalucia,,,,
715,mino   sil,bao,238.0,1,,,,,,,,orense,galicia,,,,
716,mino   sil,san  estevo,213.0,1,,,,,,,,caceres,extremadura,,,,
719,duero,compuerto,95.0,0,42.860854868,-4.82693537899996,duero,rio carrion,https://www.google.com/search?kgmid=/g/122z2cqz,,https://www.wikidata.org/wiki/Q8775311,palencia,castilla y leon,presa fabrica gravedad (hormigon vibrado),495.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=349
721,duero,requejada,66.0,0,42.9062072310001,-4.52945603999996,duero,rio pisuerga,https://www.google.com/search?kgmid=/g/122vx4f3,,https://www.wikidata.org/wiki/Q8775378,palencia,castilla y leon,presa fabrica gravedad (hormigon vibrado),840.0,,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=342
722,tajo,borbollon,88.0,0,40.1253008750001,-6.57693620899994,tajo,rio arrago,,,,caceres,extremadura,presa fabrica gravedad (hormigon vibrado),315.05,35.0,https://sig.mapama.gob.es/WebServices/clientews/snczi/Default.aspx?nombre=EGISPE_PRESA&claves=ID_INFRAESTRUCTURA&valores=625
